"Class","Length","Width","filename","date","lens","meso","block","treatment_n","nutrients.P1","pesticides.P1","nutrients.P2","pesticides.P2","Taxa"
"lepadella_abun",87.1388,43.1108,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",87.1388,65.1248,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",92.6423,77.9663,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",116.4908,63.2903,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",98.1458,63.2903,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",98.1458,48.6142,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",136.6703,57.7867,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",107.3183,85.3042,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",79.8008,70.6282,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",153.1807,79.8008,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",96.3113,70.6282,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"nauplius_abun",248.5747,138.5048,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","nauplius"
"nauplius_abun",184.3673,114.6563,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","nauplius"
"nauplius_abun",180.6983,116.4908,"s122_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","nauplius"
"nauplius",325.6238,250.4093,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","nauplius"
"lepadella",105.4838,59.6213,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",105.4838,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",112.8217,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",92.6423,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",101.8148,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",99.9802,68.7938,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",87.1388,57.7867,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella",83.4698,65.1248,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",237.5677,164.1877,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",98.1458,74.2973,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",114.6563,55.9522,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",109.1527,63.2903,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",118.3252,87.1388,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",103.6492,65.1248,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",76.1317,59.6213,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",103.6492,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",118.3252,81.6352,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",94.4767,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",125.6633,65.1248,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",88.9733,63.2903,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",101.8148,61.4558,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",167.8568,92.6423,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",142.1738,59.6213,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",114.6563,44.9453,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",96.3113,63.2903,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",96.3113,68.7938,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",118.3252,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",96.3113,70.6282,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",92.6423,72.4627,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",74.2973,48.6142,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",77.9663,50.4488,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",110.9873,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",105.4838,63.2903,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",195.3742,105.4838,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",88.9733,54.1178,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",101.8148,33.9383,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",90.8077,63.2903,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",85.3042,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",171.5257,151.3462,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",74.2973,46.7797,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",94.4767,66.9592,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"lepadella_abun",189.8708,142.1738,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","lepadella"
"nauplius_abun",331.1273,281.5958,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","nauplius"
"keratella_quadrata_abun",244.9058,87.1388,"s122_01_06_22_x4_cl_data.csv","01/06/2022","x4",122,8,11,"yes","no","yes","yes","keratella_quadrata"
"nauplius_abun",167.8568,144.0083,"s123_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",492.5632,246.7403,"s123_01_06_22_x4_2nd_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",178.8638,138.5048,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",186.2018,140.3392,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",177.0292,134.8357,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",167.8568,155.0153,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",200.8777,164.1877,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",318.2858,248.5747,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"alona",261.4162,160.5188,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","alona"
"chydorus",314.6168,250.4093,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","chydorus"
"lepadella",112.8217,63.2903,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","lepadella"
"lepadella",127.4977,74.2973,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","lepadella"
"lepadella",94.4767,74.2973,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","lepadella"
"lepadella_abun",96.3113,44.9453,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","lepadella"
"lepadella_abun",125.6633,90.8077,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","lepadella"
"lepadella_abun",99.9802,61.4558,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","lepadella"
"nauplius_abun",105.4838,10.0898,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,32.1037,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",182.5327,129.3322,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",254.0782,191.7053,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,83.4698,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",288.9337,145.8427,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,15.5932,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",263.2507,109.1527,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",292.6028,167.8568,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,26.6002,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,44.9453,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",399.0038,321.9547,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",232.0643,129.3322,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",254.0782,160.5188,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",178.8638,109.1527,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,13.7588,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,37.6073,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",208.2158,151.3462,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,35.7728,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,26.6002,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",202.7123,123.8287,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",274.2577,145.8427,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",171.5257,94.4767,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",210.0503,116.4908,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",455.8732,296.2717,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",239.4023,114.6563,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",241.2368,142.1738,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",191.7053,144.0083,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",246.7403,215.5538,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",177.0292,109.1527,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",224.7262,178.8638,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",184.3673,99.9802,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",105.4838,7.338,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",248.5747,153.1807,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",184.3673,129.3322,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",1954.6598,593.4607,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",259.5817,133.0012,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",241.2368,189.8708,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",167.8568,90.8077,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",169.6912,114.6563,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",173.3603,110.9873,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",103.6492,24.7658,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius_abun",162.3533,94.4767,"s123_01_06_22_x4_cl_data.csv","01/06/2022","x4",123,8,1,"no","no","no","no","nauplius"
"nauplius",393.5002,272.4232,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"alona",254.0782,193.5397,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","alona"
"lepadella",94.4767,74.2973,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","lepadella"
"nauplius_abun",155.0153,96.3113,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius_abun",145.8427,123.8287,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius_abun",162.3533,92.6423,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius_abun",182.5327,133.0012,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius_abun",178.8638,98.1458,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius_abun",151.3462,131.1668,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius_abun",155.0153,125.6633,"s124_01_06_22_x4_cl_data.csv","01/06/2022","x4",124,8,9,"yes","no","no","yes","nauplius"
"nauplius",232.0643,145.8427,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",235.7332,197.2088,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",208.2158,151.3462,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",178.8638,120.1598,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",180.6983,134.8357,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",206.3812,136.6703,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",224.7262,118.3252,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",182.5327,134.8357,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",166.0223,118.3252,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",211.8847,162.3533,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",208.2158,158.6842,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",208.2158,156.8498,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",175.1947,131.1668,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",228.3953,178.8638,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",177.0292,123.8287,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",204.5468,160.5188,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",221.0573,140.3392,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",334.7962,206.3812,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",160.5188,121.9943,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",173.3603,109.1527,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",230.2297,191.7053,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",178.8638,131.1668,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",254.0782,188.0362,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",327.4583,199.0433,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",233.8988,215.5538,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",268.7543,200.8777,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",233.8988,197.2088,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius",199.0433,169.6912,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"chydorus",283.4303,232.0643,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","chydorus"
"alona_abun",299.9407,156.8498,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","alona"
"lepadella",96.3113,59.6213,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella",99.9802,55.9522,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",79.8008,57.7867,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",92.6423,70.6282,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",98.1458,61.4558,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",94.4767,66.9592,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",87.1388,63.2903,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",79.8008,44.9453,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"lepadella_abun",92.6423,48.6142,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","lepadella"
"nauplius_abun",261.4162,184.3673,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",454.0387,142.1738,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",232.0643,138.5048,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",186.2018,110.9873,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",158.6842,105.4838,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",178.8638,127.4977,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",166.0223,98.1458,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",252.2438,138.5048,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",204.5468,171.5257,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",222.8918,131.1668,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",290.7683,151.3462,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",239.4023,153.1807,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",178.8638,142.1738,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",164.1877,103.6492,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",230.2297,127.4977,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",261.4162,134.8357,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",189.8708,116.4908,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",188.0362,101.8148,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",156.8498,94.4767,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",167.8568,114.6563,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",182.5327,114.6563,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",241.2368,153.1807,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",173.3603,109.1527,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",191.7053,136.6703,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",177.0292,112.8217,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",186.2018,140.3392,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
